date,description,voucher_type,amount,closing
02/05/2026,BY TRANSFER-NEFT*UTIB0000553*AXNGG12258190739*GOOGLE INDIADIG- TRANSFER FROM 99509044300 /,Receipt,5300.00,1880625.23
02/05/2026,BY TRANSFER-NEFT*UTIB0000553*AXNGG12258341138*GOOGLE INDIADIG- TRANSFER FROM 99509044300 /,Receipt,3000.00,1883625.23
02/05/2026,BY TRANSFER-NEFT*UTIB0000553*AXNGG12258771794*GOOGLE INDIADIG- TRANSFER FROM 99509044300 /,Receipt,15750.00,1899375.23
03/05/2026,BY TRANSFER-CMP BAJAJFINANCE LTD- CMP000000014497 33899AOBE847081 TRANSFER FROM 40139541127 BAJAJ FINANCE LTD /,Receipt,29956.00,1929331.23
03/05/2026,BY TRANSFER-NEFT*UTIB0000553*AXNGG12365864477*GOOGLE INDIADIG- TRANSFER FROM 99509044300 /,Receipt,2000.00,1931331.23
03/05/2026,BY TRANSFER-NEFT*UTIB0000553*AXNGG12365876526*GOOGLE INDIADIG- TRANSFER FROM 99509044300 /,Receipt,500.00,1931831.23
03/05/2026,BY TRANSFER-NEFT*UTIB0000553*AXNGG12366060247*GOOGLE INDIADIG- TRANSFER FROM 99509044300 /,Receipt,11000.00,1942831.23
03/05/2026,BY TRANSFER-NEFT*UTIB0000553*AXNGG12366373150*GOOGLE INDIADIG- TRANSFER FROM 99509044300 /,Receipt,14140.00,1956971.23
03/05/2026,BY TRANSFER-NEFT*UTIB0000553*AXNGG12366394589*GOOGLE INDIADIG- TRANSFER FROM 99509044300 /,Receipt,950.00,1957921.23
03/05/2026,BY TRANSFER-INB- GP20260503MP2JF MZ0JOXAU00AOB E924564 TRANSFER FROM 40872827451 BAJAJ FINANCE LTD /,Receipt,8539.00,1966460.23
03/05/2026,BY TRANSFER-NEFT*UTIB0000553*AXNGG12366786426*GOOGLE INDIADIG- TRANSFER FROM 99509044300 /,Receipt,3500.00,1969960.23
03/05/2026,BY TRANSFER-NEFT*UTIB0000553*AXNGG12366826444*GOOGLE INDIADIG- TRANSFER FROM 99509044300 /,Receipt,2500.00,1972460.23
04/05/2026,TO TRANSFER-UPI/DR/612448786001/ANURJUN/HDFC/vyapar.173/UPI- TRANSFER TO 4897690162095 /,Payment,37500.00,1934960.23
04/05/2026,BY TRANSFER-NEFT*UTIB0000553*AXNGG12473788118*GOOGLE INDIADIG- TRANSFER FROM 99509044300 /,Receipt,200.00,1935160.23
04/05/2026,BY TRANSFER-NEFT*UTIB0000553*AXNGG12473799358*GOOGLE INDIADIG- TRANSFER FROM 99509044300 /,Receipt,1080.00,1936240.23
04/05/2026,BY TRANSFER-NEFT*UTIB0000553*AXNGG12473838271*GOOGLE INDIADIG- TRANSFER FROM 99509044300 /,Receipt,350.00,1936590.23
04/05/2026,BY TRANSFER-NEFT*ICIC0SF0002*IN42612458472358*SARAF PUBLICSCH- TRANSFER FROM 99509044300 /,Receipt,5192.00,1941782.23
04/05/2026,BY TRANSFER-NEFT*UTIB0000553*AXNGG12474647744*GOOGLE INDIADIG- TRANSFER FROM 99509044300 /,Receipt,950.00,1942732.23
04/05/2026,BY TRANSFER-NEFT*UTIB0000553*AXNGG12475139660*GOOGLE INDIADIG- TRANSFER FROM 99509044300 /,Receipt,3900.00,1946632.23
05/05/2026,BY TRANSFER-NEFT*UTIB0000553*AXNGG12582049799*GOOGLE INDIADIG- TRANSFER FROM 99509044300 /,Receipt,1750.00,1948382.23
05/05/2026,BY TRANSFER-NEFT*UTIB0000553*AXNGG12582110310*GOOGLE INDIADIG- TRANSFER FROM 99509044300 /,Receipt,50.00,1948432.23
05/05/2026,TO TRANSFER-UPI/DR/612522850558/SECURITY/HDFC/vyapar.172/UPI- TRANSFER TO 4897691162095 /,Payment,82490.00,1865942.23
05/05/2026,BY TRANSFER-NEFT*UTIB0000553*AXNGG12582132044*GOOGLE INDIADIG- TRANSFER FROM 99509044300 /,Receipt,400.00,1866342.23
05/05/2026,TO TRANSFER-INB EMD- CT0ADYHJA6 TRANSFER TO 11595322053 NHPC COLLECTION A/C /,Payment,20000.00,1846342.23
05/05/2026,BY TRANSFER-UPI/CR/301996750778/KAMALSI/BARB/8853586992/Sent- TRANSFER FROM 4897733162090 /,Receipt,10000.00,1856342.23
05/05/2026,BY TRANSFER-NEFT*UTIB0000553*AXNGG12582668476*GOOGLE INDIADIG- TRANSFER FROM 99509044300 /,Receipt,100.00,1856442.23
05/05/2026,BY TRANSFER-NEFT*UTIB0000553*AXNGG12582903281*GOOGLE INDIADIG- TRANSFER FROM 99509044300 /,Receipt,200.00,1856642.23
05/05/2026,BY TRANSFER-NEFT*UTIB0000553*AXNGG12583010811*GOOGLE INDIADIG- TRANSFER FROM 99509044300 /,Receipt,400.00,1857042.23
05/05/2026,BY TRANSFER-NEFT*UTIB0000553*AXNGG12583367541*GOOGLE INDIADIG- TRANSFER FROM 99509044300 /,Receipt,10000.00,1867042.23
05/05/2026,BY TRANSFER-NEFT*UTIB0000553*AXNGG12583642329*GOOGLE INDIADIG- TRANSFER FROM 99509044300 /,Receipt,780.00,1867822.23
06/05/2026,BY TRANSFER-NEFT*UBIN0546569*010716519256*INWARDRTGS*BATCHID:- TRANSFER FROM 99509044300 /,Receipt,2554.00,1870376.23
07/05/2026,BY TRANSFER-NEFT*UTIB0000553*AXNGG12799301792*GOOGLE INDIADIG- TRANSFER FROM 99509044300 /,Receipt,100.00,1870476.23
07/05/2026,BY TRANSFER-NEFT*UTIB0000553*AXNGG12799335759*GOOGLE INDIADIG- TRANSFER FROM 99509044300 /,Receipt,100.00,1870576.23
07/05/2026,TO TRANSFER-INB0020705269381352605461036256 I- 2605461036256CK0 0PKKRJ1 TRANSFER TO 35653254476 EMPLOYEES PROVIDENT FU /,Payment,24175.00,1846401.23
07/05/2026,TO TRANSFER-UPI/DR/612759418863/CHITRANJ/SBIN/9627108152/UPI- TRANSFER TO 4897693162093 /,Payment,14500.00,1831901.23
07/05/2026,TO TRANSFER-UPI/DR/612759698223/HIMANSHU/ICIC/himanshu.s/UPI- TRANSFER TO 4897693162093 /,Payment,13534.00,1818367.23
07/05/2026,TO TRANSFER-UPI/DR/612759806296/DEEPSIN/SBIN/9639491204/UPI- TRANSFER TO 4897693162093 /,Payment,11600.00,1806767.23
