date,description,voucher_type,amount,closing
30/05/2026,EDCPOS Credit / ANIL MEDICAL HA/ 30-05-2026,Receipt,8777.53,189885.21
30/05/2026,Sound BOX Charges for the monthof MAY-2026,Payment,116.82,189768.39
30/05/2026,BY CASH-6201-ANIL,Receipt,30000.00,219768.39
30/05/2026,UPI/809346397093/CR/Sparsh/PPIW/798665852/Mercha,Receipt,50.00,219818.39
30/05/2026,IBNEFT/HDFC/JAI DURGA MEDICALAGENCIES,Payment,20952.00,198866.39
30/05/2026,IBNEFT/SBIN/MEGHA ENTERPRISES,Payment,14804.00,184062.39
30/05/2026,IBNEFT/CNRB/REGEN PHARMA,Payment,19683.00,164379.39
30/05/2026,IBNEFT/KKBK/CHANDIGARHENTERPRISES,Payment,18574.00,145805.39
30/05/2026,IBNEFT/PUNB/KANSAL MEDICAL HALL,Payment,41042.00,104763.39
30/05/2026,IBNEFT/CBIN/JOHAR BROTHERS,Payment,35433.00,69330.39
30/05/2026,IBNEFT/IDIB/GARG PHARMACEUTICALS,Payment,5201.00,64129.39
30/05/2026,IBNEFT/UTIB/NIRMAN ASSOCIATESPVT LTD,Payment,6018.00,58111.39
30/05/2026,IBNEFT/PUNB/KAUL AGENCIES,Payment,7082.00,51029.39
30/05/2026,IBNEFT/HDFC/CITY ENTERPRISES,Payment,17119.00,33910.39
30/05/2026,IBNEFT/YESB/AARK PHARMACEUTICALSPVT LTD,Payment,17083.00,16827.39
30/05/2026,IBNEFT/UBIN/CHIEF MEDICALAGENCIES,Payment,9364.00,7463.39
30/05/2026,IBNEFT/PUNB/J K SURGICAL OFINDIA,Payment,5614.00,1849.39
30/05/2026,DIAGNOSTIC CORPORATI,Payment,5504.00,-3654.61
30/05/2026,AJAY MEDICAL AGENCY,Payment,30924.00,-34578.61
31/05/2026,NEFT/AXNPN15104370453/UTIB/PHONEPELIMITED-PAYMENT,Receipt,63236.80,28658.19
31/05/2026,EDCPOS Credit / ANIL MEDICAL HA/ 31-05-2026,Receipt,5854.95,34513.14
01/06/2026,NEFT/AXNPN15212148575/UTIB/PHONEPELIMITED-PAYMENT,Receipt,46645.58,81158.72
01/06/2026,BY CASH-6201- ANIL,Receipt,45000.00,126158.72
