date,description,voucher_type,amount,closing
13/05/2025,NEFT CR-YESPH51331248939-YESB0000001-PHONEPE PRIVATE LIMI FOR PHONEPE PR-,Receipt,345.00,-384848.59
14/05/2025,NEFT CR-YESPH51341278614-YESB0000001-PHONEPE PRIVATE LIMI FOR PHONEPE PR-,Receipt,285.00,-384563.59
15/05/2025,NEFT CR-YESPH51351295530-YESB0000001-PHONEPE PRIVATE LIMI FOR PHONEPE PR-,Receipt,500.00,-384063.59
16/05/2025,NEFT CR-YESPH51361282845-YESB0000001-PHONEPE PRIVATE LIMI FOR PHONEPE PR-,Receipt,75.00,-383988.59
17/05/2025,NEFT CR-YESPH51371929108-YESB0000001-PHONEPE PRIVATE LIMI FOR PHONEPE PR-,Receipt,515.00,-383473.59
18/05/2025,NEFT CR-YESPH51381317943-YESB0000001-PHONEPE PRIVATE LIMI FOR PHONEPE PR-,Receipt,40.00,-383433.59
19/05/2025,NEFT CR-YESPH51391230674-YESB0000001-PHONEPE PRIVATE LIMI FOR PHONEPE PR-,Receipt,200.00,-383233.59
20/05/2025,NEFT CR-YESPH51401273349-YESB0000001-PHONEPE PRIVATE LIMI FOR PHONEPE PR-,Receipt,280.00,-382953.59
21/05/2025,NEFT CR-YESPH51411170962-YESB0000001-PHONEPE PRIVATE LIMI FOR PHONEPE PR-,Receipt,160.00,-382793.59
22/05/2025,NEFT CR-YESPH51421198961-YESB0000001-PHONEPE PRIVATE LIMI FOR PHONEPE PR-,Receipt,90.00,-382703.59
23/05/2025,NEFT CR-YESPH51431274145-YESB0000001-PHONEPE PRIVATE LIMI FOR PHONEPE PR-,Receipt,146.00,-382557.59
23/05/2025,CH220 PASSHEETCHARGES SECOND TIME SC FORREPORTS,Payment,118.00,-382675.59
24/05/2025,NEFT CR-YESPH51441841812-YESB0000001-PHONEPE PRIVATE LIMI FOR PHONEPE PR-,Receipt,730.00,-381945.59
26/05/2025,NEFT CR-YESPH51461179507-YESB0000001-PHONEPE PRIVATE LIMI FOR PHONEPE PR-,Receipt,235.00,-381710.59
27/05/2025,NEFT CR-YESPH51471219723-YESB0000001-PHONEPE PRIVATE LIMI FOR PHONEPE PR-,Receipt,20.00,-381690.59
28/05/2025,NEFT CR-YESPH51481251401-YESB0000001-PHONEPE PRIVATE LIMI FOR PHONEPE PR-,Receipt,95.00,-381595.59
29/05/2025,NEFT CR-YESPH51491302892-YESB0000001-PHONEPE PRIVATE LIMI FOR PHONEPE PR-,Receipt,231.00,-381364.59
31/05/2025,NEFT CR-YESPH51511309832-YESB0000001-PHONEPE PRIVATE LIMI FOR PHONEPE PR-,Receipt,95.00,-381269.59
31/05/2025,CASA DEBIT INTEREST CAPITALIZED,Payment,3641.00,-384910.59
01/06/2025,NEFT CR-YESPH51521273950-YESB0000001-PHONEPE PRIVATE LIMI FOR PHONEPE PR-,Receipt,120.00,-384790.59
02/06/2025,NEFT CR-YESPH51531357009-YESB0000001-PHONEPE PRIVATE LIMI FOR PHONEPE PR-,Receipt,105.00,-384685.59
04/06/2025,NEFT CR-YESPH51551278962-YESB0000001-PHONEPE PRIVATE LIMI FOR PHONEPE PR-,Receipt,41.00,-384644.59
05/06/2025,NEFT CR-YESPH51561298110-YESB0000001-PHONEPE PRIVATE LIMI FOR PHONEPE PR-,Receipt,20.00,-384624.59
06/06/2025,NEFT CR-YESPH51571289484-YESB0000001-PHONEPE PRIVATE LIMI FOR PHONEPE PR-,Receipt,273.00,-384351.59
07/06/2025,NEFT CR-YESPH51581233344-YESB0000001-PHONEPE PRIVATE LIMI FOR PHONEPE PR-,Receipt,175.00,-384176.59
09/06/2025,NEFT CR-YESPH51601200045-YESB0000001-PHONEPE PRIVATE LIMI FOR PHONEPE PR-,Receipt,405.00,-383771.59
10/06/2025,NEFT CR-YESPH51611269241-YESB0000001-PHONEPE PRIVATE LIMI FOR PHONEPE PR-,Receipt,20.00,-383751.59
11/06/2025,NEFT CR-YESPH51621112799-YESB0000001-PHONEPE PRIVATE LIMI FOR PHONEPE PR-,Receipt,50.00,-383701.59
12/06/2025,NEFT CR-YESPH51631190506-YESB0000001-PHONEPE PRIVATE LIMI FOR PHONEPE PR-,Receipt,187.00,-383514.59
13/06/2025,NEFT CR-YESPH51641250742-YESB0000001-PHONEPE PRIVATE LIMI FOR PHONEPE PR-,Receipt,40.00,-383474.59
14/06/2025,NEFT CR-YESPH51651249018-YESB0000001-PHONEPE PRIVATE LIMI FOR PHONEPE PR-,Receipt,413.00,-383061.59
16/06/2025,NEFT CR-YESPH51670235344-YESB0000001-PHONEPE PRIVATE LIMI FOR PHONEPE PR-,Receipt,60.00,-383001.59
16/06/2025,NEFT CR-YESPH51670278712-YESB0000001-PHONEPE PRIVATE LIMI FOR PHONEPE PR-,Receipt,65.00,-382936.59
17/06/2025,NEFT CR-YESPH51681226185-YESB0000001-PHONEPE PRIVATE LIMI FOR PHONEPE PR-,Receipt,180.00,-382756.59
18/06/2025,NEFT CR-YESPH51691196546-YESB0000001-PHONEPE PRIVATE LIMI FOR PHONEPE PR-,Receipt,160.00,-382596.59
19/06/2025,NEFT CR-YESPH51701161693-YESB0000001-PHONEPE PRIVATE LIMI FOR PHONEPE PR-,Receipt,140.00,-382456.59
20/06/2025,NEFT CR-YESPH51711191157-YESB0000001-PHONEPE PRIVATE LIMI FOR PHONEPE PR-,Receipt,382.00,-382074.59
22/06/2025,NEFT CR-YESPH51731198648-YESB0000001-PHONEPE PRIVATE LIMI FOR PHONEPE PR-,Receipt,55.00,-382019.59
23/06/2025,NEFT CR-YESPH51741219483-YESB0000001-PHONEPE PRIVATE LIMI FOR PHONEPE PR-,Receipt,95.00,-381924.59
24/06/2025,NEFT CR-YESPH51751250921-YESB0000001-PHONEPE PRIVATE LIMI FOR PHONEPE PR-,Receipt,190.00,-381734.59
25/06/2025,NEFT CR-YESPH51761264209-YESB0000001-PHONEPE PRIVATE LIMI FOR PHONEPE PR-,Receipt,556.00,-381178.59
26/06/2025,NEFT CR-YESPH51771199989-YESB0000001-PHONEPE PRIVATE LIMI FOR PHONEPE PR-,Receipt,2442.00,-378736.59
27/06/2025,NEFT CR-YESPH51781227926-YESB0000001-PHONEPE PRIVATE LIMI FOR PHONEPE PR-,Receipt,2265.00,-376471.59
28/06/2025,NEFT CR-YESPH51791177366- YESB0000001-PHONEPE PRIVATE LIMI FOR PHONEPE PR-,Receipt,576.00,-375895.59
29/06/2025,NEFT CR-YESPH51801326948-YESB0000001-PHONEPE PRIVATE LIMI FOR PHONEPE PR-,Receipt,481.00,-375414.59
30/06/2025,NEFT CR-YESPH51811154044-YESB0000001-PHONEPE PRIVATE LIMI FOR PHONEPE PR-,Receipt,537.00,-374877.59
30/06/2025,FOLIO AMT FIXED FOROD,Payment,443.00,-375320.59
30/06/2025,CASA DEBIT INTEREST CAPITALIZED,Payment,3403.00,-378723.59
30/06/2025,STOCK PENALTY CHRGS 08-JUN-25 TO 30-JUN-25,Payment,481.00,-379204.59
01/07/2025,NEFT CR-YESPH51821184248-YESB0000001-PHONEPE PRIVATE LIMI FOR PHONEPE PR-,Receipt,182.00,-379022.59
02/07/2025,NEFT CR-YESPH51831157278-YESB0000001-PHONEPE LIMITED FOR PHONEPE PRIVATE-,Receipt,230.00,-378792.59
03/07/2025,NEFT CR-YESPH51841364234-YESB0000001-PHONEPE LIMITED FOR PHONEPE PRIVATE-,Receipt,1595.00,-377197.59
03/07/2025,INSP CHARGE 2 QTRS295X2,Payment,590.00,-377787.59
04/07/2025,NEFT CR-YESPH51851173925-YESB0000001-PHONEPE LIMITED PA E FOR PHONEPE PR-,Receipt,420.00,-377367.59
05/07/2025,NEFT CR-YESPH51861207514-YESB0000001-PHONEPE LIMITED PA E FOR PHONEPE PR-,Receipt,260.00,-377107.59
06/07/2025,NEFT CR-YESPH51871194034-YESB0000001-PHONEPE LIMITED PA E FOR PHONEPE PR-,Receipt,1605.00,-375502.59
07/07/2025,NEFT CR-YESPH51881139769-YESB0000001-PHONEPE LIMITED PA E FOR PHONEPE PR-,Receipt,230.00,-375272.59
08/07/2025,NEFT CR-YESPH51891173567-YESB0000001-PHONEPE LIMITED PA E FOR PHONEPE PR-,Receipt,220.00,-375052.59
08/07/2025,COM:CGFMU- ASF DEMAND FOR FY.2025-2026,Payment,5000.00,-380052.59
08/07/2025,GST:CGFMU- ASF DEMAND FOR FY.2025-2026,Payment,900.00,-380952.59
09/07/2025,NEFT CR-YESPH51901173114-YESB0000001-PHONEPE LIMITED PA E FOR PHONEPE PR-,Receipt,95.00,-380857.59
10/07/2025,NEFT CR-YESPH51911170512-YESB0000001-PHONEPE LIMITED PA E FOR PHONEPE PR-,Receipt,75.00,-380782.59
11/07/2025,NEFT CR-YESPH51921180568-YESB0000001-PHONEPE LIMITED PA E FOR PHONEPE PR-,Receipt,15.00,-380767.59
12/07/2025,NEFT CR-YESPH51931221761-YESB0000001-PHONEPE LIMITED PA E FOR PHONEPE PR-,Receipt,150.00,-380617.59
13/07/2025,NEFT CR-YESPH51941200722-YESB0000001-PHONEPE LIMITED PA E FOR PHONEPE PR-,Receipt,951.00,-379666.59
14/07/2025,NEFT CR-YESPH51951124504-YESB0000001-PHONEPE LIMITED PA E FOR PHONEPE PR-,Receipt,350.00,-379316.59
15/07/2025,NEFT CR-YESPH51961188309-YESB0000001-PHONEPE LIMITED PA E FOR PHONEPE PR-,Receipt,624.00,-378692.59
16/07/2025,NEFT CR-YESPH51971173854-YESB0000001-PHONEPE LIMITED PA E FOR PHONEPE PR-,Receipt,20.00,-378672.59
17/07/2025,NEFT CR-YESPH51981334670-YESB0000001-PHONEPE LIMITED PA E FOR PHONEPE PR-,Receipt,102.00,-378570.59
18/07/2025,NEFT CR-YESPH51991152500-YESB0000001-PHONEPE LIMITED PA E FOR PHONEPE PR-,Receipt,152.00,-378418.59
19/07/2025,NEFT CR-YESPH52001175817-YESB0000001-PHONEPE LIMITED PA E FOR PHONEPE PR-,Receipt,346.00,-378072.59
20/07/2025,NEFT CR-YESPH52010678606-YESB0000001-PHONEPE LIMITED PA E FOR PHONEPE PR-,Receipt,359.00,-377713.59
21/07/2025,NEFT CR-YESPH52021115653-YESB0000001-PHONEPE LIMITED PA E FOR PHONEPE PR-,Receipt,436.00,-377277.59
22/07/2025,NEFT CR-YESPH52031261529-YESB0000001-PHONEPE LIMITED PA E FOR PHONEPE PR-,Receipt,110.00,-377167.59
23/07/2025,NEFT CR-YESPH52041170111-YESB0000001-PHONEPE LIMITED PA E FOR PHONEPE PR-,Receipt,286.00,-376881.59
24/07/2025,NEFT CR-YESPH52051203986-YESB0000001-PHONEPE LIMITED PA E FOR PHONEPE PR-,Receipt,344.74,-376536.85
25/07/2025,NEFT CR-YESPH52061177319-YESB0000001-PHONEPE LIMITED PA E FOR PHONEPE PR-,Receipt,792.00,-375744.85
26/07/2025,NEFT CR-YESPH52071166794-YESB0000001-PHONEPE LIMITED PA E FOR PHONEPE PR-,Receipt,280.00,-375464.85
27/07/2025,NEFT CR-YESPH52081159186-YESB0000001-PHONEPE LIMITED PA E FOR PHONEPE PR-,Receipt,190.00,-375274.85
28/07/2025,NEFT CR-YESPH52091251323-YESB0000001-PHONEPE LIMITED PA E FOR PHONEPE PR-,Receipt,979.00,-374295.85
29/07/2025,NEFT CR-YESPH52101159578-YESB0000001-PHONEPE LIMITED PA E FOR PHONEPE PR-,Receipt,482.00,-373813.85
30/07/2025,NEFT CR-YESPH52111132527-YESB0000001-PHONEPE LIMITED PA E FOR PHONEPE PR-,Receipt,1570.00,-372243.85
31/07/2025,NEFT CR-YESPH52121140552-YESB0000001-PHONEPE LIMITED PA E FOR PHONEPE PR-,Receipt,25.00,-372218.85
31/07/2025,CASA DEBIT INTEREST CAPITALIZED,Payment,3414.00,-375632.85
31/07/2025,STOCK PENALTY CHRGS 01-JUL-25 TO 10-JUL-25,Payment,207.00,-375839.85
01/08/2025,NEFT CR-YESPH52131258774-YESB0000001-PHONEPE LIMITED PA E FOR PHONEPE PR-,Receipt,450.00,-375389.85
02/08/2025,NEFT CR-YESPH52141186171-YESB0000001-PHONEPE LIMITED PA E FOR PHONEPE PR-,Receipt,1257.00,-374132.85
03/08/2025,NEFT CR-YESPH52151182710- YESB0000001-PHONEPE LIMITED PA E FOR PHONEPE PR-,Receipt,740.00,-373392.85
04/08/2025,NEFT CR-YESPH52161117469-YESB0000001-PHONEPE LIMITED PA E FOR PHONEPE PR-,Receipt,880.00,-372512.85
05/08/2025,NEFT CR-YESPH52171258372-YESB0000001-PHONEPE LIMITED PA E FOR PHONEPE PR-,Receipt,535.00,-371977.85
06/08/2025,NEFT CR-YESPH52181281641-YESB0000001-PHONEPE LIMITED PA E FOR PHONEPE PR--F09 M1BBWVRZV67QREDEMPTION YESB0000001,Receipt,2240.00,-369737.85
07/08/2025,NEFT CR-YESPH52191205092-YESB0000001-PHONEPE LIMITED PA E FOR PHONEPE PR--F09 M1BBWVRZV67QREDEMPTION YESB0000001,Receipt,345.00,-369392.85
08/08/2025,NEFT CR-YESPH52201233468-YESB0000001-PHONEPE LIMITED PA E FOR PHONEPE PR--F09 M1BBWVRZV67QREDEMPTION YESB0000001,Receipt,175.00,-369217.85
09/08/2025,NEFT CR-YESPH52211226807-YESB0000001-PHONEPE LIMITED PA E FOR PHONEPE PR--F09 M1BBWVRZV67QREDEMPTION YESB0000001,Receipt,996.00,-368221.85
10/08/2025,NEFT CR-YESPH52221126629-YESB0000001-PHONEPE LIMITED PA E FOR PHONEPE PR--F09 M1BBWVRZV67QREDEMPTION YESB0000001,Receipt,545.00,-367676.85
11/08/2025,NEFT CR-YESPH52231137290-YESB0000001-PHONEPE LIMITED PA E FOR PHONEPE PR--F09 M1BBWVRZV67QREDEMPTION YESB0000001,Receipt,595.00,-367081.85
12/08/2025,NEFT CR-YESPH52241137446-YESB0000001-PHONEPE LIMITED PA E FOR PHONEPE PR--F09 M1BBWVRZV67QREDEMPTION YESB0000001,Receipt,380.00,-366701.85
