date,description,voucher_type,amount,closing
17/07/2025,LVCHEXX48393- BOUNCECHGSJUL25 GST,Payment,59.00,5966.28
17/07/2025,LVCHEXX48390- BOUNCECHGSJUL25 GST,Payment,59.00,5907.28
17/07/2025,LVCHEXX48386- BOUNCECHGSJUL25 GST,Payment,59.00,5848.28
17/07/2025,LVCHEXX48382- BOUNCECHGSJUL25 GST,Payment,59.00,5789.28
17/07/2025,LVCHEXX48380- BOUNCECHGSJUL25 GST,Payment,59.00,5730.28
23/07/2025,VEHICLE LN_INT OVERDUE_XX65178,Payment,75.00,5655.28
24/07/2025,LVCHEXX53131- BOUNCECHGSJUL25 GST,Payment,59.00,5596.28
24/07/2025,LVCHEXX53132- BOUNCECHGSJUL25 GST,Payment,59.00,5537.28
24/07/2025,LVCHEXX53133- BOUNCECHGSJUL25 GST,Payment,59.00,5478.28
24/07/2025,LVCHEXX53134- BOUNCECHGSJUL25 GST,Payment,59.00,5419.28
24/07/2025,LVCHEXX65176- BOUNCECHGSJUL25 GST,Payment,59.00,5360.28
24/07/2025,LVCHEXX65177- BOUNCECHGSJUL25 GST,Payment,59.00,5301.28
24/07/2025,LVCHEXX65178- BOUNCECHGSJUL25 GST,Payment,59.00,5242.28
24/07/2025,LVCHEXX53129- BOUNCECHGSJUL25 GST,Payment,59.00,5183.28
24/07/2025,LVCHEXX53130- BOUNCECHGSJUL25 GST,Payment,59.00,5124.28
30/07/2025,NEFT- UTIBN62025073091 043943-VIJAY TRANSCAB INDIA P LTD-0038172- 912020023300770- UTIB0001182,Receipt,1940000.00,1945124.28
30/07/2025,GIB/002046818470/ GST /25073300795029,Payment,1939388.00,5736.28
31/07/2025,ACH/YES BANK RETAIL ASSE/ICIC00000000 16681010/CVL0005 01865213_3525212 1660428,Payment,944.00,4792.28
31/07/2025,ACH/YES BANK RETAIL ASSE/ICIC00000000 16681010/CVL0005 01865170_3525212 1660420,Payment,944.00,3848.28
31/07/2025,ACH/YES BANK RETAIL ASSE/ICIC00000000 16681010/CVL0005 01865215_3525212 1660422,Payment,944.00,2904.28
31/07/2025,ACH/YES BANK RETAIL ASSE/ICIC00000000 16681010/CVL0005 01865167_3525212 1660433,Payment,944.00,1960.28
31/07/2025,ACH/YES BANK RETAIL ASSE/ICIC00000000 16681010/CVL0005 01865209_3525212 1660419,Payment,1003.00,957.28
31/07/2025,ACH/YES BANK RETAIL ASSE/ICIC00000000 16681010/CVL0005 01865214_3525212 1660430,Payment,944.00,13.28
12/08/2025,NEFT- UTIBN62025081231 873920-VIJAY TRANSCAB INDIA P LTD-0038231- 912020023300770- UTIB0001182,Receipt,100000.00,100013.28
12/08/2025,LVCHEXX48390- BOUNCECHGSAUG2 5GST,Payment,59.00,99954.28
12/08/2025,LVCHEXX48393- BOUNCECHGSAUG2 5GST,Payment,59.00,99895.28
12/08/2025,LVCHEXX48397- BOUNCECHGSAUG2 5GST,Payment,59.00,99836.28
12/08/2025,LVCHEXX48400- BOUNCECHGSAUG2 5GST,Payment,59.00,99777.28
12/08/2025,LVCHEXX48403- BOUNCECHGSAUG2 5GST,Payment,59.00,99718.28
12/08/2025,LVCHEXX48386- BOUNCECHGSAUG2 5GST,Payment,59.00,99659.28
12/08/2025,LVCHEXX48382- BOUNCECHGSAUG2 5GST,Payment,59.00,99600.28
12/08/2025,LVCHEXX48380- BOUNCECHGSAUG2 5GST,Payment,59.00,99541.28
12/08/2025,LVCHEXX48375- BOUNCECHGSAUG2 5GST,Payment,59.00,99482.28
12/08/2025,LVCHEXX48372- BOUNCECHGSAUG2 5GST,Payment,59.00,99423.28
12/08/2025,LVCHEXX48369- BOUNCECHGSAUG2 5GST,Payment,59.00,99364.28
12/08/2025,LVCHEXX48367- BOUNCECHGSAUG2 5GST,Payment,59.00,99305.28
12/08/2025,LVCHEXX48362- BOUNCECHGSAUG2 5GST,Payment,59.00,99246.28
12/08/2025,LVCHEXX48361- BOUNCECHGSAUG2 5GST,Payment,59.00,99187.28
12/08/2025,LVCHEXX48358- BOUNCECHGSAUG2 5GST,Payment,59.00,99128.28
12/08/2025,LVCHEXX48357- BOUNCECHGSAUG2 5GST,Payment,59.00,99069.28
12/08/2025,LVCHEXX48356- BOUNCECHGSAUG2 5GST,Payment,59.00,99010.28
12/08/2025,LVCHEXX48354- BOUNCECHGSAUG2 5GST,Payment,59.00,98951.28
12/08/2025,LVCHEXX48352- BOUNCECHGSAUG2 5GST,Payment,59.00,98892.28
12/08/2025,LVCHEXX48351- BOUNCECHGSAUG2 5GST,Payment,59.00,98833.28
14/08/2025,MMT/IMPS/5226162 66280/MADESHA/T RANSCABAX/UTIB0 001182,Payment,98000.00,833.28
19/08/2025,ECSRTN1_08082500 00000016681010,Payment,590.00,243.28
20/08/2025,ECSRTN2_08082500 00000016681010,Payment,243.27,0.01
20/08/2025,ECSRTN3_08082500 00000016681010,Payment,0.01,0.00
03/09/2025,INF/INFT/041470948 141/JOVEE HUMAN SOL,Receipt,200000.00,200000.00
03/09/2025,INF/INFT/041470967 361/VIJAYAKUMAR,Payment,200000.00,0.00
16/09/2025,RTGS- UTIBR62025091625 342973-VIJAY TRANSCAB INDIAP LTD- 912020023300770- UTIB0001182,Receipt,804100.00,804100.00
16/09/2025,GIB/002050514902/ GST /25093300151367,Payment,804000.00,100.00
16/09/2025,LVCHEXX48356- BOUNCECHGSMAR 25GST,Payment,59.00,41.00
16/09/2025,LVCHEXX48351- BOUNCECHGSMAR 25GST,Payment,41.00,0.00
10/10/2025,NEFT- UTIBN62025101075 008255-VIJAY TRANSCAB INDIA P LTD-0038652- 912020023300770- UTIB0001182,Receipt,1323000.00,1323000.00
10/10/2025,GIB/002051886810/ GST /25103300061939,Payment,1322081.00,919.00
10/10/2025,ECSRTN1_08102500 00000016681010,Payment,590.00,329.00
10/10/2025,ECSRTN2_08102500 00000016681010,Payment,328.99,0.01
30/10/2025,NEFT- UTIBN62025103003 243704-VIJAY TRANSCAB INDIA P LTD-0038837- 912020023300770- UTIB0001182,Receipt,1400000.00,1400000.01
30/10/2025,ECSRTN2_08102500 00000016681010,Payment,260.99,1399739.02
30/10/2025,ECSRTN3_08102500 00000016681010,Payment,590.00,1399149.02
30/10/2025,ECSRTN3_08092500 00000016681010,Payment,590.00,1398559.02
30/10/2025,ECSRTN2_08092500 00000016681010,Payment,590.00,1397969.02
30/10/2025,ECSRTN2_08082500 00000016681010,Payment,346.71,1397622.31
30/10/2025,ECSRTN1_08092500 00000016681010,Payment,590.00,1397032.31
30/10/2025,ECSRTN3_08082500 00000016681010,Payment,589.97,1396442.34
30/10/2025,GIB/002052922666/ GST /25103300769143,Payment,1300000.00,96442.34
30/10/2025,BIL/ONL/001102330 226/ELECTRONIC,Payment,96000.00,442.34
31/10/2025,NEFT- UTIBN62025103115 040544-VIJAY TRANSCAB INDIA P LTD-0038838- 912020023300770- UTIB0001182,Receipt,1500.00,1942.34
31/10/2025,MMT/IMPS/5304855 31958/IMPS/VIJAYA KUMA/Axis Bank,Receipt,50000.00,51942.34
31/10/2025,GIB/002052983979/ GST /25103300781485,Payment,41158.00,10784.34
04/11/2025,LVCHEXX48380- BOUNCECHGSMAR 25,Payment,59.00,10725.34
04/11/2025,LVCHEXX48361- BOUNCECHGSMAR 25,Payment,59.00,10666.34
04/11/2025,LVCHEXX53132- BOUNCECHGSSEP2 5,Payment,59.00,10607.34
04/11/2025,LVCHEXX53133- BOUNCECHGSSEP2 5,Payment,59.00,10548.34
05/11/2025,LVCHEXX65177- BOUNCECHGSAUG2 5,Payment,59.00,10489.34
07/11/2025,LVCHEXX65178- BOUNCECHGSSEP2 5,Payment,59.00,10430.34
07/11/2025,LVCHEXX53131- BOUNCECHGSAUG2 5,Payment,59.00,10371.34
07/11/2025,LVCHEXX53129- BOUNCECHGSSEP2 5,Payment,59.00,10312.34
07/11/2025,LVCHEXX53130- BOUNCECHGSSEP2 5,Payment,59.00,10253.34
07/11/2025,LVCHEXX53131- BOUNCECHGSSEP2 5,Payment,59.00,10194.34
10/11/2025,LVCHEXX53134- BOUNCECHGSSEP2 5,Payment,59.00,10135.34
10/11/2025,LVCHEXX48357- BOUNCECHGSMAR 25,Payment,59.00,10076.34
10/11/2025,LVCHEXX48354- BOUNCECHGSMAR 25,Payment,59.00,10017.34
10/11/2025,ECSRTN1_08112500 00000016681010,Payment,590.00,9427.34
10/11/2025,LVCHEXX48352- BOUNCECHGSMAR 25,Payment,59.00,9368.34
10/11/2025,LVCHEXX48351- BOUNCECHGSMAR 25,Payment,18.00,9350.34
10/11/2025,ECSRTN2_08112500 00000016681010,Payment,590.00,8760.34
10/11/2025,ECSRTN3_08112500 00000016681010,Payment,590.00,8170.34
10/11/2025,LVCHEXX48386- BOUNCECHGSMAR 25,Payment,59.00,8111.34
10/11/2025,LVCHEXX48382- BOUNCECHGSMAR 25,Payment,59.00,8052.34
10/11/2025,LVCHEXX48372- BOUNCECHGSMAR 25,Payment,59.00,7993.34
10/11/2025,LVCHEXX48390- BOUNCECHGSMAR 25,Payment,59.00,7934.34
10/11/2025,LVCHEXX48375- BOUNCECHGSMAR 25,Payment,59.00,7875.34
10/11/2025,LVCHEXX48369- BOUNCECHGSMAR 25,Payment,59.00,7816.34
10/11/2025,LVCHEXX48367- BOUNCECHGSMAR 25,Payment,59.00,7757.34
10/11/2025,LVCHEXX48362- BOUNCECHGSMAR 25,Payment,59.00,7698.34
10/11/2025,LVCHEXX48358- BOUNCECHGSMAR 25,Payment,59.00,7639.34
10/11/2025,LVCHEXX65176- BOUNCECHGSSEP2 5,Payment,59.00,7580.34
10/11/2025,LVCHEXX65177- BOUNCECHGSSEP2 5,Payment,59.00,7521.34
10/11/2025,LVCHEXX48356- BOUNCECHGSSEP2 5,Payment,59.00,7462.34
11/11/2025,LVCHEXX48357- BOUNCECHGSSEP2 5,Payment,59.00,7403.34
11/11/2025,LVCHEXX48358- BOUNCECHGSSEP2 5,Payment,59.00,7344.34
11/11/2025,LVCHEXX48361- BOUNCECHGSSEP2 5,Payment,59.00,7285.34
11/11/2025,LVCHEXX48362- BOUNCECHGSSEP2 5,Payment,59.00,7226.34
11/11/2025,LVCHEXX48367- BOUNCECHGSSEP2 5,Payment,59.00,7167.34
11/11/2025,LVCHEXX48369- BOUNCECHGSSEP2 5,Payment,59.00,7108.34
11/11/2025,LVCHEXX48372- BOUNCECHGSSEP2 5,Payment,59.00,7049.34
11/11/2025,LVCHEXX48375- BOUNCECHGSSEP2 5,Payment,59.00,6990.34
11/11/2025,LVCHEXX48380- BOUNCECHGSSEP2 5,Payment,59.00,6931.34
11/11/2025,LVCHEXX48382- BOUNCECHGSSEP2 5,Payment,59.00,6872.34
11/11/2025,LVCHEXX48386- BOUNCECHGSSEP2 5,Payment,59.00,6813.34
11/11/2025,LVCHEXX48390- BOUNCECHGSSEP2 5,Payment,59.00,6754.34
11/11/2025,LVCHEXX48393- BOUNCECHGSSEP2 5,Payment,59.00,6695.34
11/11/2025,LVCHEXX48397- BOUNCECHGSSEP2 5,Payment,59.00,6636.34
11/11/2025,LVCHEXX48400- BOUNCECHGSSEP2 5,Payment,59.00,6577.34
11/11/2025,LVCHEXX48403- BOUNCECHGSSEP2 5,Payment,59.00,6518.34
11/11/2025,LVCHEXX48351- BOUNCECHGSSEP2 5,Payment,59.00,6459.34
11/11/2025,LVCHEXX48352- BOUNCECHGSSEP2 5,Payment,59.00,6400.34
11/11/2025,LVCHEXX48354- BOUNCECHGSSEP2 5,Payment,59.00,6341.34
11/11/2025,LVCHEXX53132- BOUNCECHGSAUG2 5,Payment,59.00,6282.34
11/11/2025,LVCHEXX53133- BOUNCECHGSAUG2 5,Payment,59.00,6223.34
11/11/2025,LVCHEXX53134- BOUNCECHGSAUG2 5,Payment,59.00,6164.34
11/11/2025,LVCHEXX65176- BOUNCECHGSAUG2 5,Payment,59.00,6105.34
11/11/2025,LVCHEXX65178- BOUNCECHGSAUG2 5,Payment,59.00,6046.34
11/11/2025,LVCHEXX53130- BOUNCECHGSAUG2 5,Payment,59.00,5987.34
11/11/2025,LVCHEXX53129- BOUNCECHGSAUG2 5,Payment,59.00,5928.34
11/11/2025,ACH/YES BANK RETAIL ASSE/ICIC00000000 16681010/0CVL000 501865216_125315 0811185,Payment,146.00,5782.34
11/11/2025,ACH/YES BANK RETAIL ASSE/ICIC00000000 16681010/0CVL000 501865213_125315 0811182,Payment,168.00,5614.34
11/11/2025,ACH/YES BANK RETAIL ASSE/ICIC00000000 16681010/0CVL000 501865209_125315 0811180,Payment,168.00,5446.34
11/11/2025,ACH/YES BANK RETAIL ASSE/ICIC00000000 16681010/0CVL000 501865167_125315 0811175,Payment,394.00,5052.34
11/11/2025,ACH/YES BANK RETAIL ASSE/ICIC00000000 16681010/0CVL000 501865215_125315 0811184,Payment,168.00,4884.34
11/11/2025,ACH/YES BANK RETAIL ASSE/ICIC00000000 16681010/0CVL000 501865170_125315 0811178,Payment,394.00,4490.34
11/11/2025,ACH/YES BANK RETAIL ASSE/ICIC00000000 16681010/0CVL000 501865212_125315 0811181,Payment,168.00,4322.34
11/11/2025,ACH/YES BANK RETAIL ASSE/ICIC00000000 16681010/0CVL000 501865171_125315 0811179,Payment,394.00,3928.34
11/11/2025,ACH/YES BANK RETAIL ASSE/ICIC00000000 16681010/0CVL000 501865169_125315 0811177,Payment,394.00,3534.34
11/11/2025,ACH/YES BANK RETAIL ASSE/ICIC00000000 16681010/0CVL000 501865214_125315 0811183,Payment,168.00,3366.34
11/11/2025,ACH/YES BANK RETAIL ASSE/ICIC00000000 16681010/0CVL000 501865251_125315 0811188,Payment,688.00,2678.34
11/11/2025,ACH/YES BANK RETAIL ASSE/ICIC00000000 16681010/0CVL000 501865168_125315 0811176,Payment,394.00,2284.34
11/11/2025,ACH/YES BANK RETAIL ASSE/ICIC00000000 16681010/0CVL000 501865249_125315 0811186,Payment,688.00,1596.34
11/11/2025,ACH/YES BANK RETAIL ASSE/ICIC00000000 16681010/0CVL000 501865250_125315 0811187,Payment,688.00,908.34
06/12/2025,NEFT- AXISP00748731247 -VIJAY TRANSCAB INDIA P LTD- 0039150- 912020023300770- UTIB0001182,Receipt,2225000.00,2225908.34
06/12/2025,GIB/002055038784/ GST /25123300041101,Payment,2224763.00,1145.34
08/12/2025,VEHICLE LN_INT OVERDUE_XX65176,Payment,302.00,843.34
08/12/2025,VEHICLE LN_INT OVERDUE_XX65177,Payment,302.00,541.34
08/12/2025,VEHICLE LN_INT OVERDUE_XX53129,Payment,248.00,293.34
08/12/2025,VEHICLE LN_INT OVERDUE_XX53130,Payment,248.00,45.34
11/12/2025,ECSRTN1_08122500 00000016681010,Payment,45.32,0.02
30/01/2026,NEFT- AXISP00764084087 -RAJA MANAGEMENT SERVICES PRIVATE LI-159273- 921020034270853- UTIB0001182,Receipt,2340000.00,2340000.02
30/01/2026,ECSRTN1_08122500 00000016681010,Payment,544.66,2339455.36
30/01/2026,ECSRTN2_08122500 00000016681010,Payment,590.00,2338865.36
30/01/2026,ECSRTN3_08122500 00000016681010,Payment,590.00,2338275.36
30/01/2026,ECSRTN1_08012600 00000016681010,Payment,590.00,2337685.36
30/01/2026,ECSRTN2_08012600 00000016681010,Payment,590.00,2337095.36
30/01/2026,ECSRTN3_08012600 00000016681010,Payment,590.00,2336505.36
30/01/2026,MMT/IMPS/6030323 47972/IMPS/VIJAYA KUMA/Axis Bank,Receipt,5000.00,2341505.36
30/01/2026,GIB/002058347074/ GST /26013300814566,Payment,2339804.00,1701.36
05/02/2026,MMT/IMPS/6036551 89308/IMPS/VIJAYA KUMA/Axis Bank,Receipt,5000.00,6701.36
05/02/2026,BIL/ONL/001157377 324/ELECTRONIC,Payment,5000.00,1701.36
09/02/2026,ECSRTN1_08022600 00000016681010,Payment,590.00,1111.36
09/02/2026,ECSRTN2_08022600 00000016681010,Payment,590.00,521.36
09/02/2026,ECSRTN3_08022600 00000016681010,Payment,521.35,0.01
10/03/2026,NEFT- AXISP00777119789 -VIJAY TRANSCAB INDIA P LTD- 004314- 912020023300770- UTIB0001182,Receipt,10000.00,10000.01
10/03/2026,ECSRTN3_08022600 00000016681010,Payment,68.63,9931.38
10/03/2026,ECSRTN1_08032600 00000016681010,Payment,590.00,9341.38
10/03/2026,ECSRTN2_08032600 00000016681010,Payment,590.00,8751.38
10/03/2026,ECSRTN3_08032600 00000016681010,Payment,590.00,8161.38
11/03/2026,ACH/YES BANK RETAIL ASSE/ICIC00000000 16681010/0CVL000 501865209_126070 0771067,Payment,786.00,7375.38
11/03/2026,ACH/YES BANK RETAIL ASSE/ICIC00000000 16681010/0CVL000 501865213_126070 0771069,Payment,786.00,6589.38
11/03/2026,ACH/YES BANK RETAIL ASSE/ICIC00000000 16681010/0CVL000 501865215_126070 0771071,Payment,786.00,5803.38
11/03/2026,ACH/YES BANK RETAIL ASSE/ICIC00000000 16681010/0CVL000 501865247_126070 0771073,Payment,1230.00,4573.38
11/03/2026,ACH/YES BANK RETAIL ASSE/ICIC00000000 16681010/0CVL000 501865167_126070 0771062,Payment,1338.00,3235.38
11/03/2026,ACH/YES BANK RETAIL ASSE/ICIC00000000 16681010/0CVL000 501865216_126070 0771072,Payment,798.00,2437.38
11/03/2026,ACH/YES BANK RETAIL ASSE/ICIC00000000 16681010/0CVL000 501865169_126070 0771064,Payment,1338.00,1099.38
11/03/2026,ACH/YES BANK RETAIL ASSE/ICIC00000000 16681010/0CVL000 501865212_126070 0771068,Payment,973.00,126.38
